ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
0xd105,KNPRES19DEL03,24.0,4.6,26.49095,80.318656,26.63095,80.458656,14-02-2022,23:25,23:35,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
0x12d1,VADRES01DEL02,25.0,4.8,22.307898,73.167788,22.387898,73.247788,04-03-2022,0.791666667,19:10,Sandstorms,Medium,1,Buffet,motorcycle,,No,Urban,19
0x509,RANCHIRES15DEL02,,,-23.369746,-85.33982,23.419746,85.38982,15-03-2022,,23:15,,,3,Buffet,bicycle,1.0,No,Metropolitian,29
0x97f8,CHENRES06DEL03,28.0,4.7,13.054347,80.257221,13.084347,80.287221,01-04-2022,0.833333333,20:15,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,20
0x299b,VADRES04DEL02,24.0,4.7,0.0,0.0,0.13,0.13,16-03-2022,17:15,17:25,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,21
0xc0f3,BHPRES06DEL03,32.0,4.7,-23.232357,77.429989,23.292357,77.489989,15-02-2022,23:25,23:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21
0x91c8,JAPRES010DEL02,24.0,4.9,26.921411,75.793604,27.051411,75.923604,20-03-2022,22:10,22:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
0xe7f,RANCHIRES12DEL02,29.0,4.6,0.0,0.0,0.05,0.05,21-03-2022,17:15,17:30,Fog,Medium,2,Meal,scooter,0.0,No,,12
0x85e2,SURRES010DEL01,32.0,4.8,21.17106,72.789292,21.18106,72.799292,24-03-2022,11:40,11:50,Sandstorms,High,2,Snack,electric_scooter,1.0,No,Metropolitian,25
0x5aa5,CHENRES18DEL03,24.0,4.8,12.981615,80.231598,13.071615,80.321598,18-03-2022,19:15,19:20,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25
0xce46,AGRRES14DEL02,29.0,4.8,27.16185,78.040165,27.18185,78.060165,17-02-2022,11:10,11:20,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,33
0x1524,COIMBRES01DEL03,33.0,4.4,11.016298,76.972076,11.106298,77.062076,06-03-2022,19:20,19:35,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38
0x3353,PUNERES13DEL03,35.0,5.0,18.56245,73.916619,18.59245,73.946619,15-03-2022,0.875,21:15,Windy,Jam,2,Drinks,scooter,1.0,No,,29
0x8077,CHENRES20DEL02,38.0,5.0,12.975996,80.221898,13.105996,80.351898,16-03-2022,23:35,23:40,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25
0xdf06,BHPRES15DEL01,30.0,4.3,23.234249,77.434007,23.274249,77.474007,17-02-2022,0.708333333,17:10,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,33
0x2eb0,PUNERES04DEL03,39.0,4.9,18.51421,73.838429,18.54421,73.868429,05-03-2022,0.75,18:05,Sunny,Medium,2,Drinks,motorcycle,0.0,No,,20
0x746b,RANCHIRES19DEL03,34.0,5.0,23.333017,85.3172,23.393017,85.3772,28-03-2022,19:55,0.833333333,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34
0x1996,JAPRES010DEL02,38.0,4.8,26.921411,75.793604,27.001411,75.873604,08-03-2022,22:40,22:55,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19
0x3e11,COIMBRES06DEL01,29.0,4.8,11.021278,76.995017,11.061278,77.035017,26-03-2022,13:45,13:50,Fog,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,27
0x9f64,MYSRES12DEL03,21.0,4.6,12.284747,76.625861,12.344747,76.685861,21-03-2022,17:25,17:40,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,16
0x6c60,COIMBRES11DEL01,22.0,4.7,11.001753,76.986241,11.011753,76.996241,15-03-2022,09:55,10:10,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,18
0x6178,COIMBRES03DEL03,,,11.025083,77.015393,11.055083,77.045393,03-03-2022,,17:15,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,16
0x6931,SURRES04DEL02,23.0,4.5,21.173493,72.801953,21.253493,72.881953,02-03-2022,20:40,20:50,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17
0x7221,BANGRES17DEL02,37.0,4.6,12.972532,77.608179,13.052532,77.688179,02-03-2022,22:45,22:55,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29
0x42be,VADRES15DEL03,26.0,4.9,0.0,0.0,0.06,0.06,01-03-2022,23:45,1,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15
0x1379,MUMRES03DEL03,20.0,4.8,19.22384,72.841347,19.28384,72.901347,28-03-2022,23:45,1,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18
0x8a58,PUNERES15DEL02,24.0,4.5,18.636215,73.751081,18.766215,73.881081,29-03-2022,23:40,23:50,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,19
0x74eb,INDORES05DEL02,36.0,4.8,22.727021,75.884167,22.777021,75.934167,21-03-2022,22:20,22:25,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29
0x3568,MYSRES08DEL03,20.0,4.9,12.297954,76.665169,12.357954,76.725169,11-03-2022,21:45,21:55,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30
0xb61d,PUNERES15DEL01,29.0,4.6,18.636215,73.751081,18.706215,73.821081,12-03-2022,22:35,22:45,Sandstorms,Low,0,Drinks,motorcycle,,No,Urban,18
0xc35e,ALHRES20DEL01,25.0,4.7,25.454697,81.834492,25.564697,81.944492,18-02-2022,20:55,0.875,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Urban,23
0xcab6,GOARES19DEL02,35.0,4.1,0.0,0.0,0.13,0.13,12-02-2022,17:30,17:40,Sunny,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,39
0x188a,CHENRES03DEL02,36.0,4.9,13.091809,80.219104,13.111809,80.239104,03-04-2022,08:20,08:30,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26
0xdb6c,BHPRES13DEL03,20.0,4.8,23.230791,77.43702,23.290791,77.49702,11-02-2022,19:20,19:35,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27
0x35ab,SURRES05DEL03,25.0,4.5,21.175104,72.804342,21.265104,72.894342,16-03-2022,20:35,20:50,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26
0x6ff2,JAPRES15DEL02,24.0,4.6,26.891191,75.802083,26.911191,75.822083,26-03-2022,10:15,10:30,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,19
0x88ac,RANCHIRES010DEL02,23.0,4.6,23.354422,85.3329,23.484422,85.4629,06-03-2022,0.958333333,23:05,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19
0x8d14,MUMRES12DEL02,20.0,4.6,19.207222,72.972281,19.227222,72.992281,15-03-2022,10:20,10:35,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
0x6e50,SURRES17DEL01,22.0,4.6,21.149569,72.772697,21.189569,72.812697,13-03-2022,16:35,16:50,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,27
0x7193,BANGRES20DEL03,35.0,4.7,12.972161,77.596014,13.002161,77.626014,30-03-2022,21:10,21:15,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,25
0xb33c,PUNERES08DEL01,20.0,4.8,18.53408,73.89852,18.54408,73.90852,26-03-2022,08:50,08:55,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,19
0xd219,AGRRES15DEL03,25.0,4.9,0.0,0.0,0.06,0.06,15-02-2022,20:15,20:25,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,29
0xdd32,ALHRES08DEL01,28.0,5.0,25.450329,81.834279,25.460329,81.844279,17-02-2022,0.458333333,11:10,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20
0x4940,CHENRES11DEL02,32.0,4.8,13.064181,80.236442,13.114181,80.286442,30-03-2022,18:40,18:50,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29
0x1bea,COIMBRES19DEL03,33.0,4.0,11.022298,76.998349,11.052298,77.028349,28-03-2022,17:30,17:35,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37
0x274f,JAPRES17DEL01,20.0,4.9,26.892312,75.806896,26.932312,75.846896,17-03-2022,0.541666667,13:15,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,39
0x1378,INDORES18DEL01,25.0,4.6,22.753839,75.897429,22.863838,76.007429,06-04-2022,22:15,22:30,Sunny,Low,2,Meal,scooter,1.0,No,,27
0x3c64,HYDRES06DEL03,23.0,4.7,17.455894,78.375467,17.485894,78.405467,13-03-2022,23:55,24:10:00,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,11
0x1191,MUMRES08DEL01,24.0,4.9,19.065838,72.832658,19.075838,72.842658,30-03-2022,08:50,08:55,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,18
0x6069,INDORES08DEL02,39.0,5.0,22.725748,75.898497,22.805747,75.978497,08-03-2022,21:50,0.916666667,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,29
0x51ca,SURRES17DEL02,37.0,4.9,21.149569,72.772697,21.229569,72.852697,29-03-2022,19:40,19:45,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,17
0x157c,MUMRES01DEL03,25.0,4.7,19.12663,72.829976,19.18663,72.889976,21-03-2022,20:25,20:40,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20
0xc24,JAPRES18DEL01,30.0,4.7,26.913987,75.752891,26.953987,75.792891,09-03-2022,16:55,17:05,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,18
0x4165,BANGRES12DEL01,30.0,4.1,12.939496,77.625999,12.979496,77.665999,09-03-2022,15:25,15:30,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,34
0x223b,VADRES01DEL02,30.0,4.4,22.307898,73.167788,22.437898,73.297788,18-03-2022,17:50,0.75,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,40
0x3401,JAPRES01DEL02,26.0,5.0,26.90519,75.810753,26.92519,75.830753,05-03-2022,10:15,10:25,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,16
0xcadb,BHPRES20DEL02,39.0,4.0,23.235123,77.398886,23.365123,77.528886,16-02-2022,17:10,17:20,Cloudy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,35
0x7997,MUMRES05DEL01,34.0,4.7,18.927584,72.832585,18.967584,72.872585,01-04-2022,14:20,14:35,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,24
0xb3bf,INDORES20DEL01,28.0,4.0,22.732225,75.874765,22.802225,75.944765,04-04-2022,20:35,20:50,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,42
0x3a35,BANGRES12DEL01,38.0,4.2,12.939496,77.625999,12.949496,77.635999,28-03-2022,10:55,11:10,Windy,Low,0,Meal,motorcycle,1.0,No,,33
0xc885,AURGRES05DEL02,31.0,4.3,19.875522,75.367127,20.005522,75.497127,12-02-2022,23:30,23:45,Cloudy,Low,0,Buffet,motorcycle,2.0,No,,37
0x560b,PUNERES03DEL02,29.0,5.0,18.554382,73.798206,18.634382,73.878206,31-03-2022,17:25,17:30,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39
0xae39,SURRES11DEL02,29.0,4.9,21.157735,72.768778,21.177735,72.788778,03-03-2022,08:50,09:05,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18
0x480d,INDORES04DEL01,31.0,4.7,22.753659,75.903365,22.793659,75.943365,03-03-2022,14:20,14:25,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,30
0x6b31,INDORES02DEL02,31.0,4.8,22.651847,75.881991,22.701847,75.931991,03-03-2022,20:10,20:15,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25
0x1c45,MUMRES06DEL01,28.0,4.9,19.055831,72.833984,19.065831,72.843984,05-04-2022,0.5,12:10,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0x3a51,SURRES02DEL02,34.0,4.5,21.186608,72.794136,21.206608,72.814136,19-03-2022,11:45,0.5,Fog,High,1,Snack,scooter,0.0,No,Urban,27
0x7caf,RANCHIRES13DEL02,35.0,4.5,23.374989,85.335486,23.424989,85.385486,05-03-2022,23:35,23:45,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,27
0x65ef,CHENRES19DEL03,34.0,4.1,12.986047,80.218114,13.076047,80.308114,08-03-2022,21:15,21:30,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,42
0xe0e1,AGRRES14DEL03,30.0,4.5,27.16185,78.040165,27.30185,78.180165,18-02-2022,23:30,23:35,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,33
0x3f10,VADRES010DEL02,30.0,3.6,22.310329,73.169083,22.440329,73.299083,23-03-2022,21:55,22:05,Sandstorms,Jam,2,Snack,scooter,2.0,Yes,Metropolitian,42
0x45f7,RANCHIRES20DEL01,31.0,4.9,23.39925,85.390464,23.43925,85.430464,13-03-2022,15:10,15:20,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,31
0x1de9,CHENRES08DEL03,29.0,4.1,13.022394,80.242439,13.112394,80.332439,04-03-2022,20:45,0.875,Fog,Jam,1,Meal,scooter,1.0,No,Urban,42
0xb392,MYSRES03DEL02,32.0,4.5,12.299524,76.64262,12.429524,76.77262,10-03-2022,23:10,23:25,Stormy,Low,1,Buffet,scooter,,No,Metropolitian,25
0x8721,VADRES07DEL03,21.0,4.8,0.0,0.0,0.09,0.09,06-04-2022,22:25,22:35,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21
0xc14f,ALHRES16DEL01,33.0,4.9,25.450377,81.834236,25.560377,81.944236,14-02-2022,22:20,22:25,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19
0x474,CHENRES15DEL03,15.0,1.0,13.026286,80.275235,13.056286,80.305235,11-03-2022,,20:50,,,3,Drinks,bicycle,1.0,No,Metropolitian,25
0xdbd5,KOLRES04DEL01,37.0,4.1,22.538731,88.364878,22.548731,88.374878,11-02-2022,09:10,09:25,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24
0x4407,MUMRES16DEL03,39.0,4.9,19.120083,72.907385,19.150083,72.937385,01-03-2022,0.875,21:10,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29
0x2f61,COIMBRES15DEL01,36.0,5.0,11.006686,76.951736,11.046686,76.991736,01-03-2022,13:15,13:30,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,21
0x3eec,PUNERES06DEL01,20.0,4.9,18.546258,73.904337,18.586258,73.944337,17-03-2022,16:40,16:45,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,24
0x6019,CHENRES18DEL02,26.0,4.8,12.981615,80.231598,13.061615,80.311598,31-03-2022,17:55,18:05,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Urban,26
0x255a,CHENRES07DEL02,20.0,4.9,13.081878,80.248519,13.131878,80.298519,01-03-2022,0.833333333,20:10,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,26
0x8171,MYSRES010DEL01,26.0,4.7,12.321214,76.621094,12.431214,76.731094,04-03-2022,20:40,20:50,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16
0x73c3,MUMRES03DEL03,36.0,4.9,19.22384,72.841347,19.25384,72.871347,03-04-2022,19:30,19:40,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27
0xdee4,KNPRES20DEL03,36.0,4.1,26.47,80.35,26.53,80.41,13-02-2022,19:50,0.833333333,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38
0x85d,COIMBRES06DEL02,,,11.021278,76.995017,11.151278,77.125017,10-03-2022,,23:25,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,18
0x8fc6,MUMRES15DEL03,27.0,4.6,19.176269,72.836721,19.206269,72.866721,19-03-2022,0.791666667,19:05,Sunny,Medium,0,Buffet,motorcycle,1.0,No,,16
0xc6b7,DEHRES15DEL02,36.0,4.6,0.0,0.0,0.05,0.05,13-02-2022,23:50,1,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,24
0xafef,HYDRES13DEL02,27.0,4.2,17.431477,78.40035,17.481477,78.45035,03-03-2022,22:10,22:25,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20
0x86e8,HYDRES12DEL02,32.0,5.0,17.429585,78.392621,17.509585,78.472621,04-03-2022,18:50,0.791666667,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,27
0x7b37,HYDRES20DEL01,36.0,4.6,17.483216,78.552111,17.523216,78.592111,17-03-2022,14:45,14:55,Sandstorms,High,2,Snack,scooter,1.0,No,Metropolitian,27
0xacb,MUMRES09DEL03,20.0,4.9,18.994049,72.825203,19.024049,72.855203,21-03-2022,22:55,23:05,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16
0x28c5,INDORES01DEL01,30.0,4.4,22.695207,75.866059,22.705207,75.876059,09-03-2022,08:55,0.375,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
0x14bb,COIMBRES09DEL01,30.0,4.9,11.008638,76.984311,11.018638,76.994311,03-03-2022,08:35,08:50,Stormy,Low,1,Meal,scooter,0.0,No,Urban,25
0x29bc,JAPRES12DEL01,26.0,5.0,26.902908,75.792934,26.912908,75.802934,17-03-2022,11:25,11:40,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,30
0xd3e0,AURGRES11DEL02,20.0,4.8,0.0,0.0,0.05,0.05,13-02-2022,22:40,22:50,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10
0xb892,RANCHIRES010DEL03,29.0,5.0,23.354422,85.3329,23.414422,85.3929,24-03-2022,17:35,17:40,Fog,Medium,2,Snack,scooter,0.0,No,Urban,10
0x2b94,INDORES18DEL01,24.0,4.9,22.753839,75.897429,22.823839,75.967429,08-03-2022,17:45,0.75,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,23
0x238c,COIMBRES18DEL01,34.0,4.2,11.02091,76.940432,11.06091,76.980432,24-03-2022,12:45,12:55,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33
0xb5a4,SURRES04DEL01,32.0,4.3,21.173493,72.801953,21.213493,72.841953,07-03-2022,14:20,14:25,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43
0xe22,INDORES20DEL02,38.0,4.8,22.732225,75.874765,22.782225,75.924765,26-03-2022,19:35,19:40,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26
0x7acc,INDORES01DEL01,24.0,4.7,22.695207,75.866059,22.765207,75.936059,06-03-2022,23:25,23:35,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12
0xc61e,KOLRES08DEL01,24.0,4.8,22.53796,88.349843,22.57796,88.389843,17-02-2022,15:15,15:30,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,11
0xac6b,CHENRES12DEL02,22.0,4.3,12.972793,80.249982,13.102793,80.379982,25-03-2022,20:40,20:55,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,31
0x459,MUMRES20DEL02,,,-19.103249,-72.846749,19.123249,72.866749,07-03-2022,,09:35,,,1,Snack,motorcycle,0.0,No,Metropolitian,16
0x5082,HYDRES19DEL01,28.0,4.4,17.458998,78.500366,17.498998,78.540366,01-03-2022,13:10,13:20,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34
0x7d0d,RANCHIRES06DEL01,34.0,4.8,23.357804,85.325146,23.397804,85.365146,19-03-2022,16:45,16:55,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29
0x3633,BANGRES04DEL03,32.0,4.8,12.98041,77.640489,13.01041,77.670489,24-03-2022,21:25,21:30,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36
0x8020,RANCHIRES16DEL02,20.0,4.8,23.371292,85.327872,23.451292,85.407872,02-03-2022,19:20,19:35,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32
0x71bc,MYSRES09DEL02,38.0,4.8,12.323194,76.630583,12.453194,76.760583,20-03-2022,23:55,1,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,25
0xb2cd,JAPRES15DEL02,32.0,4.2,26.891191,75.802083,26.971191,75.882083,31-03-2022,21:50,0.916666667,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,46
0x9b64,MUMRES07DEL01,22.0,4.9,19.091458,72.827808,19.131458,72.867808,01-03-2022,14:25,14:30,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26
0x624,BANGRES02DEL02,,,-12.970221,77.645396,12.990221,77.665396,01-03-2022,,10:45,,,3,Snack,scooter,0.0,No,Metropolitian,29
0xb4ba,HYDRES19DEL02,25.0,4.9,17.458998,78.500366,17.508998,78.550366,07-03-2022,22:30,22:35,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,17
0x70b0,MYSRES20DEL01,27.0,4.5,12.337978,76.616792,12.347978,76.626792,07-03-2022,08:35,08:50,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17
0xb2d2,RANCHIRES06DEL01,32.0,5.0,23.357804,85.325146,23.367804,85.335146,03-04-2022,08:35,08:40,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,29
0x2fc7,BANGRES16DEL02,32.0,4.3,13.029198,77.570997,13.109198,77.650997,14-03-2022,20:55,21:10,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,33
0x28a4,COIMBRES02DEL01,33.0,4.6,11.022477,76.995667,11.062477,77.035667,24-03-2022,14:15,14:20,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,34
0xce8,HYDRES16DEL02,,,17.440827,78.393391,17.460827,78.413391,15-03-2022,,08:55,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,21
0x6a8,BANGRES07DEL01,,,12.978453,77.643685,13.088453,77.753685,12-03-2022,,22:50,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,13
0x1251,JAPRES09DEL03,23.0,4.8,26.911378,75.789034,26.941378,75.819034,24-03-2022,20:30,20:40,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29
0xc743,DEHRES010DEL03,26.0,5.0,30.328174,78.049117,30.418174,78.139117,14-02-2022,23:35,23:40,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,28
0x6539,JAPRES20DEL02,25.0,4.6,26.956431,75.776649,27.036431,75.856649,04-04-2022,0.75,18:10,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23
0x1bb3,MUMRES05DEL03,35.0,4.2,18.927584,72.832585,18.957584,72.862585,09-03-2022,22:25,22:35,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0xb21b,PUNERES02DEL01,23.0,4.6,18.55144,73.804855,18.66144,73.914855,29-03-2022,22:45,0.958333333,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,13
0x6f0f,COIMBRES03DEL01,34.0,5.0,11.025083,77.015393,11.135083,77.125393,29-03-2022,19:35,19:45,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,43
0x4048,HYDRES02DEL01,31.0,4.9,17.41233,78.449654,17.42233,78.459654,17-03-2022,09:40,09:55,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,24
0x5e64,SURRES01DEL03,33.0,4.8,21.186438,72.794115,21.216438,72.824115,09-03-2022,19:10,19:20,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30
0x1c06,COIMBRES18DEL01,34.0,4.9,11.02091,76.940432,11.03091,76.950432,11-03-2022,0.416666667,10:10,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17
0x2676,PUNERES06DEL03,24.0,4.5,18.546258,73.904337,18.576258,73.934337,05-03-2022,20:55,21:05,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,27
0xd60e,DEHRES14DEL01,21.0,4.5,30.319528,78.040267,30.329528,78.050267,17-02-2022,09:30,09:35,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,19
0x62b0,MYSRES19DEL01,33.0,4.6,12.334022,76.618203,12.444022,76.728203,12-03-2022,21:45,21:55,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,45
0x8c15,CHENRES07DEL02,29.0,4.3,13.081878,80.248519,13.101878,80.268519,07-03-2022,10:10,10:20,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,16
0x1fb3,CHENRES05DEL01,29.0,4.7,13.058616,80.264151,13.068616,80.274151,05-03-2022,09:55,10:05,Sandstorms,Low,1,Snack,scooter,0.0,No,,13
0xdd55,KNPRES09DEL03,33.0,4.1,26.473698,80.352677,26.563698,80.442677,14-02-2022,20:25,20:40,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38
0xc5eb,DEHRES15DEL03,38.0,4.8,0.0,0.0,0.09,0.09,18-02-2022,19:30,19:40,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,54
0x8684,INDORES03DEL03,21.0,4.8,22.751857,75.866699,22.811857,75.926699,21-03-2022,17:20,17:25,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,23
0x1d6e,SURRES010DEL02,32.0,4.9,21.17106,72.789292,21.22106,72.839292,05-04-2022,22:40,22:45,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18
0x5bab,HYDRES05DEL02,23.0,5.0,17.433809,78.386744,17.513809,78.466744,06-04-2022,17:10,17:15,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15
0x9f5b,SURRES19DEL02,32.0,4.7,21.149669,72.772629,21.169669,72.792629,09-03-2022,10:45,10:50,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,19
0x82c9,VADRES13DEL02,20.0,4.7,22.310237,73.158921,22.390237,73.238921,23-03-2022,21:40,21:50,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31
0x47e8,HYDRES02DEL01,36.0,3.6,17.41233,78.449654,17.48233,78.519654,10-03-2022,20:25,20:35,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34
0xb1f6,HYDRES07DEL02,23.0,4.6,17.424114,78.347554,17.504114,78.427554,04-03-2022,18:35,18:50,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,22
0x769,HYDRES15DEL03,,,17.45971,78.368855,17.48971,78.398855,28-03-2022,20:50,21:05,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25
0xc35b,KOCRES05DEL01,21.0,4.8,9.970717,76.285447,10.010717,76.325447,13-02-2022,14:10,14:20,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,16
0xbc71,MYSRES03DEL01,24.0,4.1,12.299524,76.64262,12.309524,76.65262,01-03-2022,08:45,08:50,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,28
